""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","14"

"Time (s)","Load (lbf)","Crosshead (in)"
30.400,81,0.059
30.500,81,0.059
30.600,82,0.060
30.700,82,0.060
30.800,82,0.060
30.900,82,0.060
31.000,82,0.060
31.100,82,0.061
31.200,82,0.061
31.300,83,0.061
31.400,82,0.061
31.500,83,0.061
31.600,83,0.062
31.700,83,0.062
31.800,83,0.062
31.900,83,0.062
32.000,84,0.062
32.100,83,0.063
32.200,83,0.063
32.300,84,0.063
32.400,83,0.063
32.500,84,0.063
32.600,84,0.064
32.700,84,0.064
32.800,84,0.064
32.900,84,0.064
33.000,84,0.064
33.100,85,0.065
33.200,85,0.065
33.300,85,0.065
33.400,85,0.065
33.500,85,0.065
33.600,85,0.066
33.700,86,0.066
33.800,86,0.066
33.900,86,0.066
34.000,85,0.066
34.100,86,0.067
34.200,86,0.067
34.300,86,0.067
34.400,86,0.067
34.500,87,0.067
34.600,86,0.068
34.700,87,0.068
34.800,86,0.068
34.900,87,0.068
35.000,87,0.068
35.100,87,0.069
35.200,87,0.069
35.300,88,0.069
35.400,88,0.069
35.500,88,0.069
35.600,88,0.070
35.700,88,0.070
35.800,88,0.070
35.900,88,0.070
36.000,88,0.070
36.100,89,0.071
36.200,88,0.071
36.300,88,0.071
36.400,89,0.071
36.500,89,0.071
36.600,89,0.071
36.700,89,0.072
36.800,89,0.072
36.900,89,0.072
37.000,89,0.072
37.100,90,0.072
37.200,89,0.073
37.300,90,0.073
37.400,90,0.073
37.500,90,0.073
37.600,90,0.073
37.700,90,0.074
37.800,90,0.074
37.900,91,0.074
38.000,91,0.074
38.100,91,0.074
38.200,91,0.075
38.300,91,0.075
38.400,91,0.075
38.500,91,0.075
38.600,91,0.075
38.700,91,0.076
38.800,91,0.076
38.900,92,0.076
39.000,92,0.076
39.100,92,0.076
39.200,92,0.077
39.300,92,0.077
39.400,92,0.077
39.500,92,0.077
39.600,92,0.077
39.700,92,0.078
39.800,93,0.078
39.900,93,0.078
40.000,93,0.078
40.100,93,0.078
40.200,93,0.079
40.300,93,0.079
40.400,93,0.079
40.500,94,0.079
40.600,94,0.079
40.700,94,0.080
40.800,94,0.080
40.900,94,0.080
41.000,94,0.080
41.100,94,0.080
41.200,94,0.081
41.300,95,0.081
41.400,95,0.081
41.500,94,0.081
41.600,95,0.081
41.700,95,0.082
41.800,95,0.082
41.900,95,0.082
42.000,95,0.082
42.100,95,0.082
42.200,95,0.082
42.300,96,0.083
42.400,96,0.083
42.500,96,0.083
42.600,96,0.083
42.700,96,0.083
42.800,96,0.084
42.900,96,0.084
43.000,97,0.084
43.100,96,0.084
43.200,97,0.084
43.300,97,0.085
43.400,97,0.085
43.500,97,0.085
43.600,97,0.085
43.700,97,0.085
43.800,98,0.086
43.900,97,0.086
44.000,98,0.086
44.100,98,0.086
44.200,98,0.086
44.300,98,0.087
44.400,98,0.087
44.500,98,0.087
44.600,98,0.087
44.700,98,0.087
44.800,99,0.088
44.900,99,0.088
45.000,99,0.088
45.100,99,0.088
45.200,99,0.088
45.300,99,0.089
45.400,99,0.089
45.500,99,0.089
45.600,99,0.089
45.700,100,0.089
45.800,100,0.090
45.900,100,0.090
46.000,100,0.090
46.100,100,0.090
46.200,100,0.090
46.300,100,0.091
46.400,100,0.091
46.500,100,0.091
46.600,101,0.091
46.700,101,0.091
46.800,101,0.092
46.900,101,0.092
47.000,101,0.092
47.100,101,0.092
47.200,101,0.092
47.300,101,0.093
47.400,102,0.093
47.500,102,0.093
47.600,102,0.093
47.700,102,0.093
47.800,102,0.094
47.900,102,0.094
48.000,102,0.094
48.100,102,0.094
48.200,102,0.094
48.300,102,0.094
48.400,103,0.095
48.500,103,0.095
48.600,103,0.095
48.700,103,0.095
48.800,103,0.095
48.900,103,0.096
49.000,103,0.096
49.100,103,0.096
49.200,104,0.096
49.300,104,0.096
49.400,104,0.097
49.500,104,0.097
49.600,104,0.097
49.700,104,0.097
49.800,104,0.097
49.900,104,0.098
50.000,105,0.098
50.100,105,0.098
50.200,105,0.098
50.300,105,0.098
50.400,105,0.099
50.500,105,0.099
50.600,105,0.099
50.700,105,0.099
50.800,106,0.099
50.900,106,0.100
51.000,106,0.100
51.100,106,0.100
51.200,106,0.100
51.300,106,0.100
51.400,106,0.101
51.500,106,0.101
51.600,106,0.101
51.700,106,0.101
51.800,107,0.101
51.900,107,0.102
52.000,107,0.102
52.100,107,0.102
52.200,107,0.102
52.300,107,0.102
52.400,107,0.103
52.500,107,0.103
52.600,108,0.103
52.700,108,0.103
52.800,108,0.103
52.900,108,0.104
53.000,108,0.104
53.100,108,0.104
53.200,108,0.104
53.300,109,0.104
53.400,108,0.105
53.500,109,0.105
53.600,109,0.105
53.700,109,0.105
53.800,109,0.105
53.900,109,0.106
54.000,109,0.106
54.100,109,0.106
54.200,110,0.106
54.300,110,0.106
54.400,110,0.106
54.500,110,0.107
54.600,110,0.107
54.700,110,0.107
54.800,110,0.107
54.900,110,0.107
55.000,111,0.108
55.100,111,0.108
55.200,111,0.108
55.300,111,0.108
55.400,111,0.108
55.500,111,0.109
55.600,111,0.109
55.700,111,0.109
55.800,111,0.109
55.900,111,0.109
56.000,112,0.110
56.100,112,0.110
56.200,112,0.110
56.300,112,0.110
56.400,112,0.110
56.500,112,0.111
56.600,112,0.111
56.700,112,0.111
56.800,113,0.111
56.900,113,0.111
57.000,113,0.112
57.100,113,0.112
57.200,113,0.112
57.300,113,0.112
57.400,113,0.112
57.500,113,0.113
57.600,114,0.113
57.700,114,0.113
57.800,114,0.113
57.900,114,0.113
58.000,114,0.114
58.100,114,0.114
58.200,114,0.114
58.300,114,0.114
58.400,114,0.114
58.500,114,0.115
58.600,115,0.115
58.700,115,0.115
58.800,115,0.115
58.900,115,0.115
59.000,115,0.116
59.100,115,0.116
59.200,115,0.116
59.300,115,0.116
59.400,116,0.116
59.500,116,0.117
59.600,116,0.117
59.700,116,0.117
59.800,116,0.117
59.900,116,0.117
60.000,116,0.118
60.100,116,0.118
60.200,117,0.118
60.300,117,0.118
60.400,117,0.118
60.500,117,0.118
60.600,117,0.119
60.700,117,0.119
60.800,117,0.119
60.900,117,0.119
61.000,117,0.119
61.100,118,0.120
61.200,118,0.120
61.300,118,0.120
61.400,118,0.120
61.500,118,0.120
61.600,118,0.121
61.700,118,0.121
61.800,118,0.121
61.900,118,0.121
62.000,119,0.121
62.100,119,0.122
62.200,119,0.122
62.300,119,0.122
62.400,119,0.122
62.500,119,0.122
62.600,119,0.123
62.700,119,0.123
62.800,119,0.123
62.900,120,0.123
63.000,120,0.123
63.100,120,0.124
63.200,120,0.124
63.300,120,0.124
63.400,120,0.124
63.500,120,0.124
63.600,120,0.125
63.700,121,0.125
63.800,121,0.125
63.900,121,0.125
64.000,121,0.125
64.100,121,0.126
64.200,121,0.126
64.300,121,0.126
64.400,121,0.126
64.500,121,0.126
64.600,122,0.127
64.700,122,0.127
64.800,122,0.127
64.900,122,0.127
65.000,122,0.127
65.100,122,0.128
65.200,122,0.128
65.300,122,0.128
65.400,123,0.128
65.500,123,0.128
65.600,123,0.129
65.700,123,0.129
65.800,123,0.129
65.900,123,0.129
66.000,123,0.129
66.100,123,0.130
66.200,123,0.130
66.300,123,0.130
66.400,124,0.130
66.500,124,0.130
66.600,124,0.131
66.700,124,0.131
66.800,124,0.131
66.900,124,0.131
67.000,124,0.131
67.100,124,0.131
67.200,125,0.132
67.300,125,0.132
67.400,125,0.132
67.500,125,0.132
67.600,125,0.132
67.700,125,0.133
67.800,125,0.133
67.900,125,0.133
68.000,126,0.133
68.100,126,0.133
68.200,126,0.134
68.300,126,0.134
68.400,126,0.134
68.500,126,0.134
68.600,126,0.134
68.700,126,0.135
68.800,126,0.135
68.900,126,0.135
69.000,127,0.135
69.100,127,0.135
69.200,127,0.136
69.300,127,0.136
69.400,127,0.136
69.500,127,0.136
69.600,127,0.136
69.700,127,0.137
69.800,127,0.137
69.900,128,0.137
70.000,128,0.137
70.100,128,0.137
70.200,128,0.138
70.300,128,0.138
70.400,128,0.138
70.500,128,0.138
70.600,128,0.138
70.700,128,0.139
70.800,129,0.139
70.900,129,0.139
71.000,129,0.139
71.100,129,0.139
71.200,129,0.140
71.300,129,0.140
71.400,129,0.140
71.500,129,0.140
71.600,129,0.140
71.700,130,0.141
71.800,130,0.141
71.900,130,0.141
72.000,130,0.141
72.100,130,0.141
72.200,130,0.142
72.300,130,0.142
72.400,130,0.142
72.500,130,0.142
72.600,130,0.142
72.700,131,0.143
72.800,131,0.143
72.900,131,0.143
73.000,131,0.143
73.100,131,0.143
73.200,131,0.144
73.300,131,0.144
73.400,131,0.144
73.500,131,0.144
73.600,132,0.144
73.700,132,0.145
73.800,132,0.145
73.900,132,0.145
74.000,132,0.145
74.100,132,0.145
74.200,132,0.145
74.300,132,0.146
74.400,132,0.146
74.500,132,0.146
74.600,133,0.146
74.700,133,0.146
74.800,133,0.147
74.900,133,0.147
75.000,133,0.147
75.100,133,0.147
75.200,133,0.147
75.300,133,0.148
75.400,133,0.148
75.500,133,0.148
75.600,133,0.148
75.700,134,0.148
75.800,134,0.149
75.900,134,0.149
76.000,134,0.149
76.100,134,0.149
76.200,134,0.149
76.300,134,0.150
76.400,134,0.150
76.500,134,0.150
76.600,134,0.150
76.700,135,0.150
76.800,135,0.151
76.900,135,0.151
77.000,135,0.151
77.100,135,0.151
77.200,135,0.151
77.300,135,0.152
77.400,135,0.152
77.500,135,0.152
77.600,135,0.152
77.700,135,0.152
77.800,135,0.153
77.900,135,0.153
78.000,135,0.153
78.100,135,0.153
78.200,135,0.153
78.300,136,0.154
78.400,136,0.154
78.500,136,0.154
78.600,136,0.154
78.700,136,0.154
78.800,136,0.155
78.900,136,0.155
79.000,136,0.155
79.100,136,0.155
79.200,136,0.155
79.300,135,0.156
79.400,136,0.156
79.500,136,0.156
79.600,136,0.156
79.700,136,0.156
79.800,136,0.157
79.900,136,0.157
80.000,136,0.157
80.100,136,0.157
80.200,136,0.157
80.300,136,0.158
80.400,136,0.158
80.500,136,0.158
80.600,136,0.158
80.700,136,0.158
80.800,136,0.158
80.900,136,0.159
81.000,136,0.159
81.100,136,0.159
81.200,136,0.159
81.300,136,0.159
81.400,136,0.160
81.500,136,0.160
81.600,136,0.160
81.700,137,0.160
81.800,137,0.160
81.900,137,0.161
82.000,137,0.161
82.100,137,0.161
82.200,137,0.161
82.300,137,0.161
82.400,137,0.162
82.500,137,0.162
82.600,137,0.162
82.700,137,0.162
82.800,137,0.162
82.900,137,0.163
83.000,137,0.163
83.100,137,0.163
83.200,137,0.163
83.300,137,0.163
83.400,137,0.164
83.500,138,0.164
83.600,138,0.164
83.700,138,0.164
83.800,138,0.164
83.900,138,0.165
84.000,138,0.165
84.100,138,0.165
84.200,138,0.165
84.300,138,0.165
84.400,138,0.166
84.500,138,0.166
84.600,138,0.166
84.700,138,0.166
84.800,138,0.166
84.900,138,0.167
85.000,138,0.167
85.100,138,0.167
85.200,138,0.167
85.300,139,0.167
85.400,139,0.168
85.500,139,0.168
85.600,139,0.168
85.700,139,0.168
85.800,139,0.168
85.900,139,0.169
86.000,139,0.169
86.100,139,0.169
86.200,139,0.169
86.300,139,0.169
86.400,139,0.170
86.500,139,0.170
86.600,139,0.170
86.700,139,0.170
86.800,139,0.170
86.900,140,0.171
87.000,140,0.171
87.100,140,0.171
87.200,140,0.171
87.300,140,0.171
87.400,140,0.171
87.500,140,0.172
87.600,140,0.172
87.700,140,0.172
87.800,140,0.172
87.900,140,0.172
88.000,140,0.173
88.100,140,0.173
88.200,140,0.173
88.300,140,0.173
88.400,140,0.173
88.500,140,0.174
88.600,140,0.174
88.700,141,0.174
88.800,140,0.174
88.900,141,0.174
89.000,141,0.175
89.100,141,0.175
89.200,141,0.175
89.300,141,0.175
89.400,140,0.175
89.500,141,0.176
89.600,141,0.176
89.700,141,0.176
89.800,140,0.176
89.900,140,0.176
90.000,140,0.177
90.100,140,0.177
90.200,141,0.177
90.300,140,0.177
90.400,140,0.177
90.500,140,0.178
90.600,140,0.178
90.700,141,0.178
90.800,140,0.178
90.900,141,0.178
91.000,141,0.179
91.100,140,0.179
91.200,140,0.179
91.300,141,0.179
91.400,141,0.179
91.500,141,0.180
91.600,141,0.180
91.700,141,0.180
91.800,141,0.180
91.900,141,0.180
92.000,141,0.181
92.100,141,0.181
92.200,141,0.181
92.300,141,0.181
92.400,141,0.181
92.500,141,0.182
92.600,141,0.182
92.700,141,0.182
92.800,141,0.182
92.900,142,0.182
93.000,141,0.183
93.100,142,0.183
93.200,141,0.183
93.300,142,0.183
93.400,142,0.183
93.500,142,0.184
93.600,142,0.184
93.700,142,0.184
93.800,142,0.184
93.900,142,0.184
94.000,142,0.185
94.100,142,0.185
94.200,142,0.185
94.300,142,0.185
94.400,142,0.185
94.500,142,0.185
94.600,143,0.186
94.700,143,0.186
94.800,143,0.186
94.900,143,0.186
95.000,143,0.186
95.100,143,0.187
95.200,143,0.187
95.300,143,0.187
95.400,143,0.187
95.500,143,0.187
95.600,143,0.188
95.700,143,0.188
95.800,143,0.188
95.900,143,0.188
96.000,143,0.188
96.100,144,0.189
96.200,143,0.189
96.300,144,0.189
96.400,144,0.189
96.500,144,0.189
96.600,144,0.190
96.700,144,0.190
96.800,144,0.190
96.900,144,0.190
97.000,144,0.190
97.100,144,0.191
97.200,144,0.191
97.300,144,0.191
97.400,144,0.191
97.500,144,0.191
97.600,144,0.192
97.700,145,0.192
97.800,144,0.192
97.900,145,0.192
98.000,145,0.192
98.100,145,0.193
98.200,145,0.193
98.300,145,0.193
98.400,145,0.193
98.500,145,0.193
98.600,145,0.194
98.700,145,0.194
98.800,145,0.194
98.900,145,0.194
99.000,145,0.194
99.100,145,0.195
99.200,145,0.195
99.300,145,0.195
99.400,145,0.195
99.500,146,0.195
99.600,146,0.196
99.700,146,0.196
99.800,146,0.196
99.900,146,0.196
100.000,146,0.196
100.100,146,0.196
100.200,146,0.197
100.300,146,0.197
100.400,146,0.197
100.500,146,0.197
100.600,146,0.197
100.700,146,0.198
100.800,146,0.198
100.900,146,0.198
101.000,146,0.198
101.100,147,0.198
101.200,147,0.199
101.300,147,0.199
101.400,147,0.199
101.500,147,0.199
101.600,147,0.199
101.700,147,0.200
101.800,147,0.200
101.900,147,0.200
102.000,147,0.200
102.100,147,0.200
102.200,147,0.201
102.300,147,0.201
102.400,147,0.201
102.500,147,0.201
102.600,147,0.201
102.700,147,0.202
102.800,147,0.202
102.900,147,0.202
103.000,148,0.202
103.100,148,0.202
103.200,148,0.203
103.300,148,0.203
103.400,148,0.203
103.500,148,0.203
103.600,148,0.203
103.700,148,0.204
103.800,148,0.204
103.900,148,0.204
104.000,148,0.204
104.100,148,0.204
104.200,148,0.205
104.300,148,0.205
104.400,148,0.205
104.500,148,0.205
104.600,148,0.205
104.700,148,0.206
104.800,148,0.206
104.900,148,0.206
105.000,148,0.206
105.100,148,0.206
105.200,148,0.207
105.300,148,0.207
105.400,148,0.207
105.500,148,0.207
105.600,148,0.207
105.700,148,0.208
105.800,148,0.208
105.900,148,0.208
106.000,148,0.208
106.100,147,0.208
106.200,147,0.209
106.300,147,0.209
106.400,147,0.209
106.500,147,0.209
106.600,146,0.209
106.700,144,0.209
106.800,142,0.210
106.900,141,0.210
107.000,140,0.210
107.100,140,0.210
107.200,139,0.210
107.300,139,0.211
107.400,138,0.211
107.500,138,0.211
107.600,138,0.211
107.700,138,0.211
107.800,137,0.212
107.900,137,0.212
108.000,136,0.212
108.100,0,0.212
108.100,0,0.212


