""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","10"

"Time (s)","Load (lbf)","Crosshead (in)"
13.900,63,0.027
14.000,63,0.027
14.100,63,0.027
14.200,63,0.027
14.300,63,0.028
14.400,64,0.028
14.500,64,0.028
14.600,64,0.028
14.700,64,0.028
14.800,64,0.029
14.900,64,0.029
15.000,64,0.029
15.100,65,0.029
15.200,65,0.029
15.300,65,0.030
15.400,65,0.030
15.500,65,0.030
15.600,65,0.030
15.700,66,0.030
15.800,66,0.031
15.900,66,0.031
16.000,66,0.031
16.100,66,0.031
16.200,66,0.031
16.300,66,0.032
16.400,66,0.032
16.500,67,0.032
16.600,67,0.032
16.700,67,0.032
16.800,67,0.033
16.900,67,0.033
17.000,67,0.033
17.100,67,0.033
17.200,67,0.033
17.300,68,0.033
17.400,67,0.034
17.500,68,0.034
17.600,68,0.034
17.700,68,0.034
17.800,68,0.034
17.900,68,0.035
18.000,68,0.035
18.100,68,0.035
18.200,68,0.035
18.300,69,0.035
18.400,69,0.036
18.500,69,0.036
18.600,69,0.036
18.700,69,0.036
18.800,69,0.036
18.900,69,0.037
19.000,69,0.037
19.100,69,0.037
19.200,69,0.037
19.300,70,0.037
19.400,70,0.038
19.500,70,0.038
19.600,70,0.038
19.700,70,0.038
19.800,70,0.038
19.900,70,0.039
20.000,70,0.039
20.100,70,0.039
20.200,70,0.039
20.300,71,0.039
20.400,71,0.040
20.500,71,0.040
20.600,71,0.040
20.700,71,0.040
20.800,71,0.040
20.900,71,0.041
21.000,71,0.041
21.100,71,0.041
21.200,71,0.041
21.300,72,0.041
21.400,72,0.042
21.500,72,0.042
21.600,72,0.042
21.700,72,0.042
21.800,72,0.042
21.900,72,0.043
22.000,72,0.043
22.100,72,0.043
22.200,72,0.043
22.300,72,0.043
22.400,72,0.044
22.500,73,0.044
22.600,72,0.044
22.700,73,0.044
22.800,73,0.044
22.900,73,0.045
23.000,73,0.045
23.100,73,0.045
23.200,73,0.045
23.300,73,0.045
23.400,73,0.045
23.500,73,0.046
23.600,73,0.046
23.700,73,0.046
23.800,74,0.046
23.900,74,0.046
24.000,73,0.047
24.100,74,0.047
24.200,74,0.047
24.300,74,0.047
24.400,74,0.047
24.500,74,0.048
24.600,74,0.048
24.700,74,0.048
24.800,74,0.048
24.900,75,0.048
25.000,75,0.049
25.100,75,0.049
25.200,75,0.049
25.300,75,0.049
25.400,75,0.049
25.500,75,0.050
25.600,75,0.050
25.700,75,0.050
25.800,75,0.050
25.900,75,0.050
26.000,75,0.051
26.100,75,0.051
26.200,75,0.051
26.300,75,0.051
26.400,75,0.051
26.500,76,0.052
26.600,75,0.052
26.700,76,0.052
26.800,75,0.052
26.900,76,0.052
27.000,76,0.053
27.100,76,0.053
27.200,76,0.053
27.300,76,0.053
27.400,76,0.053
27.500,76,0.054
27.600,76,0.054
27.700,76,0.054
27.800,76,0.054
27.900,76,0.054
28.000,77,0.055
28.100,77,0.055
28.200,77,0.055
28.300,77,0.055
28.400,77,0.055
28.500,77,0.056
28.600,77,0.056
28.700,77,0.056
28.800,77,0.056
28.900,77,0.056
29.000,77,0.057
29.100,77,0.057
29.200,77,0.057
29.300,78,0.057
29.400,78,0.057
29.500,78,0.058
29.600,77,0.058
29.700,77,0.058
29.800,78,0.058
29.900,78,0.058
30.000,78,0.059
30.100,78,0.059
30.200,78,0.059
30.300,78,0.059
30.400,78,0.059
30.500,78,0.059
30.600,78,0.060
30.700,79,0.060
30.800,78,0.060
30.900,79,0.060
31.000,78,0.060
31.100,79,0.061
31.200,79,0.061
31.300,79,0.061
31.400,79,0.061
31.500,79,0.061
31.600,79,0.062
31.700,79,0.062
31.800,79,0.062
31.900,79,0.062
32.000,79,0.062
32.100,79,0.063
32.200,79,0.063
32.300,80,0.063
32.400,80,0.063
32.500,80,0.063
32.600,80,0.064
32.700,80,0.064
32.800,80,0.064
32.900,80,0.064
33.000,80,0.064
33.100,80,0.065
33.200,80,0.065
33.300,80,0.065
33.400,80,0.065
33.500,80,0.065
33.600,80,0.066
33.700,81,0.066
33.800,80,0.066
33.900,80,0.066
34.000,81,0.066
34.100,81,0.067
34.200,80,0.067
34.300,81,0.067
34.400,81,0.067
34.500,81,0.067
34.600,81,0.068
34.700,81,0.068
34.800,81,0.068
34.900,81,0.068
35.000,81,0.068
35.100,81,0.069
35.200,82,0.069
35.300,82,0.069
35.400,81,0.069
35.500,82,0.069
35.600,82,0.070
35.700,81,0.070
35.800,82,0.070
35.900,82,0.070
36.000,82,0.070
36.100,82,0.071
36.200,82,0.071
36.300,82,0.071
36.400,82,0.071
36.500,82,0.071
36.600,82,0.071
36.700,83,0.072
36.800,82,0.072
36.900,82,0.072
37.000,82,0.072
37.100,83,0.072
37.200,82,0.073
37.300,83,0.073
37.400,82,0.073
37.500,82,0.073
37.600,83,0.073
37.700,83,0.074
37.800,83,0.074
37.900,83,0.074
38.000,83,0.074
38.100,83,0.074
38.200,83,0.075
38.300,83,0.075
38.400,84,0.075
38.500,83,0.075
38.600,83,0.075
38.700,84,0.076
38.800,83,0.076
38.900,84,0.076
39.000,83,0.076
39.100,84,0.076
39.200,84,0.077
39.300,84,0.077
39.400,84,0.077
39.500,84,0.077
39.600,84,0.077
39.700,84,0.078
39.800,84,0.078
39.900,84,0.078
40.000,84,0.078
40.100,84,0.078
40.200,85,0.079
40.300,85,0.079
40.400,84,0.079
40.500,84,0.079
40.600,85,0.079
40.700,85,0.080
40.800,85,0.080
40.900,85,0.080
41.000,85,0.080
41.100,85,0.080
41.200,85,0.081
41.300,85,0.081
41.400,86,0.081
41.500,86,0.081
41.600,86,0.081
41.700,86,0.082
41.800,85,0.082
41.900,85,0.082
42.000,86,0.082
42.100,86,0.082
42.200,86,0.083
42.300,86,0.083
42.400,86,0.083
42.500,86,0.083
42.600,86,0.083
42.700,86,0.083
42.800,86,0.084
42.900,86,0.084
43.000,87,0.084
43.100,86,0.084
43.200,87,0.084
43.300,86,0.085
43.400,87,0.085
43.500,86,0.085
43.600,87,0.085
43.700,87,0.085
43.800,87,0.086
43.900,87,0.086
44.000,87,0.086
44.100,87,0.086
44.200,87,0.086
44.300,87,0.087
44.400,87,0.087
44.500,87,0.087
44.600,87,0.087
44.700,88,0.087
44.800,88,0.088
44.900,88,0.088
45.000,87,0.088
45.100,87,0.088
45.200,88,0.088
45.300,88,0.089
45.400,88,0.089
45.500,88,0.089
45.600,88,0.089
45.700,88,0.089
45.800,88,0.090
45.900,88,0.090
46.000,89,0.090
46.100,88,0.090
46.200,88,0.090
46.300,88,0.091
46.400,89,0.091
46.500,89,0.091
46.600,88,0.091
46.700,89,0.091
46.800,89,0.092
46.900,88,0.092
47.000,89,0.092
47.100,89,0.092
47.200,89,0.092
47.300,89,0.093
47.400,89,0.093
47.500,89,0.093
47.600,89,0.093
47.700,90,0.093
47.800,89,0.094
47.900,89,0.094
48.000,90,0.094
48.100,89,0.094
48.200,90,0.094
48.300,90,0.095
48.400,90,0.095
48.500,90,0.095
48.600,90,0.095
48.700,90,0.095
48.800,90,0.095
48.900,90,0.096
49.000,90,0.096
49.100,90,0.096
49.200,90,0.096
49.300,90,0.096
49.400,91,0.097
49.500,91,0.097
49.600,91,0.097
49.700,91,0.097
49.800,91,0.097
49.900,91,0.098
50.000,91,0.098
50.100,91,0.098
50.200,91,0.098
50.300,91,0.098
50.400,91,0.099
50.500,91,0.099
50.600,91,0.099
50.700,91,0.099
50.800,91,0.099
50.900,91,0.100
51.000,91,0.100
51.100,91,0.100
51.200,92,0.100
51.300,91,0.100
51.400,92,0.101
51.500,92,0.101
51.600,92,0.101
51.700,92,0.101
51.800,92,0.101
51.900,92,0.102
52.000,92,0.102
52.100,92,0.102
52.200,92,0.102
52.300,92,0.102
52.400,92,0.103
52.500,93,0.103
52.600,92,0.103
52.700,92,0.103
52.800,93,0.103
52.900,93,0.104
53.000,93,0.104
53.100,92,0.104
53.200,93,0.104
53.300,93,0.104
53.400,93,0.105
53.500,93,0.105
53.600,93,0.105
53.700,93,0.105
53.800,93,0.105
53.900,93,0.106
54.000,93,0.106
54.100,93,0.106
54.200,94,0.106
54.300,94,0.106
54.400,94,0.106
54.500,93,0.107
54.600,94,0.107
54.700,94,0.107
54.800,94,0.107
54.900,94,0.107
55.000,94,0.108
55.100,94,0.108
55.200,94,0.108
55.300,94,0.108
55.400,94,0.108
55.500,94,0.109
55.600,94,0.109
55.700,94,0.109
55.800,94,0.109
55.900,94,0.109
56.000,95,0.110
56.100,94,0.110
56.200,95,0.110
56.300,95,0.110
56.400,95,0.110
56.500,95,0.111
56.600,95,0.111
56.700,95,0.111
56.800,95,0.111
56.900,95,0.111
57.000,95,0.112
57.100,95,0.112
57.200,96,0.112
57.300,96,0.112
57.400,96,0.112
57.500,95,0.113
57.600,96,0.113
57.700,96,0.113
57.800,96,0.113
57.900,96,0.113
58.000,96,0.114
58.100,96,0.114
58.200,96,0.114
58.300,96,0.114
58.400,96,0.114
58.500,96,0.115
58.600,96,0.115
58.700,96,0.115
58.800,96,0.115
58.900,97,0.115
59.000,97,0.116
59.100,96,0.116
59.200,97,0.116
59.300,97,0.116
59.400,97,0.116
59.500,97,0.117
59.600,97,0.117
59.700,97,0.117
59.800,97,0.117
59.900,97,0.117
60.000,97,0.118
60.100,97,0.118
60.200,97,0.118
60.300,97,0.118
60.400,97,0.118
60.500,97,0.119
60.600,98,0.119
60.700,98,0.119
60.800,98,0.119
60.900,98,0.119
61.000,98,0.119
61.100,98,0.120
61.200,98,0.120
61.300,98,0.120
61.400,98,0.120
61.500,98,0.120
61.600,98,0.121
61.700,98,0.121
61.800,98,0.121
61.900,98,0.121
62.000,98,0.121
62.100,98,0.122
62.200,98,0.122
62.300,99,0.122
62.400,99,0.122
62.500,99,0.122
62.600,99,0.123
62.700,99,0.123
62.800,99,0.123
62.900,99,0.123
63.000,99,0.123
63.100,99,0.124
63.200,99,0.124
63.300,99,0.124
63.400,99,0.124
63.500,100,0.124
63.600,100,0.125
63.700,99,0.125
63.800,100,0.125
63.900,99,0.125
64.000,100,0.125
64.100,100,0.126
64.200,100,0.126
64.300,100,0.126
64.400,100,0.126
64.500,100,0.126
64.600,100,0.127
64.700,100,0.127
64.800,100,0.127
64.900,100,0.127
65.000,100,0.127
65.100,100,0.128
65.200,100,0.128
65.300,101,0.128
65.400,100,0.128
65.500,101,0.128
65.600,101,0.129
65.700,101,0.129
65.800,101,0.129
65.900,101,0.129
66.000,101,0.129
66.100,101,0.130
66.200,101,0.130
66.300,101,0.130
66.400,101,0.130
66.500,101,0.130
66.600,101,0.131
66.700,101,0.131
66.800,102,0.131
66.900,102,0.131
67.000,102,0.131
67.100,102,0.132
67.200,102,0.132
67.300,102,0.132
67.400,102,0.132
67.500,102,0.132
67.600,102,0.133
67.700,102,0.133
67.800,102,0.133
67.900,102,0.133
68.000,102,0.133
68.100,102,0.134
68.200,102,0.134
68.300,103,0.134
68.400,102,0.134
68.500,103,0.134
68.600,103,0.134
68.700,103,0.135
68.800,103,0.135
68.900,103,0.135
69.000,103,0.135
69.100,103,0.135
69.200,103,0.136
69.300,103,0.136
69.400,103,0.136
69.500,103,0.136
69.600,103,0.136
69.700,104,0.137
69.800,103,0.137
69.900,104,0.137
70.000,103,0.137
70.100,104,0.137
70.200,103,0.138
70.300,104,0.138
70.400,104,0.138
70.500,104,0.138
70.600,104,0.138
70.700,104,0.139
70.800,104,0.139
70.900,104,0.139
71.000,104,0.139
71.100,104,0.139
71.200,104,0.140
71.300,104,0.140
71.400,104,0.140
71.500,105,0.140
71.600,105,0.140
71.700,105,0.141
71.800,105,0.141
71.900,105,0.141
72.000,105,0.141
72.100,105,0.141
72.200,105,0.142
72.300,105,0.142
72.400,105,0.142
72.500,105,0.142
72.600,105,0.142
72.700,105,0.143
72.800,105,0.143
72.900,105,0.143
73.000,105,0.143
73.100,106,0.143
73.200,106,0.144
73.300,106,0.144
73.400,106,0.144
73.500,106,0.144
73.600,106,0.144
73.700,106,0.145
73.800,106,0.145
73.900,106,0.145
74.000,106,0.145
74.100,106,0.145
74.200,106,0.146
74.300,106,0.146
74.400,106,0.146
74.500,107,0.146
74.600,106,0.146
74.700,107,0.146
74.800,107,0.147
74.900,107,0.147
75.000,107,0.147
75.100,107,0.147
75.200,107,0.147
75.300,107,0.148
75.400,107,0.148
75.500,107,0.148
75.600,107,0.148
75.700,107,0.148
75.800,107,0.149
75.900,107,0.149
76.000,107,0.149
76.100,108,0.149
76.200,107,0.149
76.300,108,0.150
76.400,108,0.150
76.500,108,0.150
76.600,108,0.150
76.700,108,0.150
76.800,108,0.151
76.900,108,0.151
77.000,108,0.151
77.100,108,0.151
77.200,108,0.151
77.300,108,0.152
77.400,108,0.152
77.500,109,0.152
77.600,109,0.152
77.700,109,0.152
77.800,109,0.153
77.900,109,0.153
78.000,109,0.153
78.100,109,0.153
78.200,109,0.153
78.300,109,0.154
78.400,109,0.154
78.500,109,0.154
78.600,109,0.154
78.700,109,0.154
78.800,109,0.155
78.900,109,0.155
79.000,109,0.155
79.100,109,0.155
79.200,109,0.155
79.300,110,0.156
79.400,110,0.156
79.500,110,0.156
79.600,110,0.156
79.700,110,0.156
79.800,110,0.157
79.900,110,0.157
80.000,110,0.157
80.100,110,0.157
80.200,110,0.157
80.300,110,0.158
80.400,110,0.158
80.500,110,0.158
80.600,110,0.158
80.700,111,0.158
80.800,111,0.159
80.900,111,0.159
81.000,111,0.159
81.100,111,0.159
81.200,111,0.159
81.300,111,0.159
81.400,111,0.160
81.500,111,0.160
81.600,111,0.160
81.700,111,0.160
81.800,111,0.160
81.900,111,0.161
82.000,111,0.161
82.100,112,0.161
82.200,112,0.161
82.300,112,0.161
82.400,112,0.162
82.500,112,0.162
82.600,112,0.162
82.700,112,0.162
82.800,112,0.162
82.900,112,0.163
83.000,112,0.163
83.100,112,0.163
83.200,112,0.163
83.300,112,0.163
83.400,112,0.164
83.500,112,0.164
83.600,112,0.164
83.700,113,0.164
83.800,113,0.164
83.900,113,0.165
84.000,113,0.165
84.100,113,0.165
84.200,113,0.165
84.300,113,0.165
84.400,113,0.166
84.500,113,0.166
84.600,113,0.166
84.700,113,0.166
84.800,113,0.166
84.900,113,0.167
85.000,113,0.167
85.100,114,0.167
85.200,114,0.167
85.300,114,0.167
85.400,114,0.168
85.500,114,0.168
85.600,114,0.168
85.700,114,0.168
85.800,114,0.168
85.900,114,0.169
86.000,114,0.169
86.100,114,0.169
86.200,114,0.169
86.300,114,0.169
86.400,114,0.170
86.500,115,0.170
86.600,115,0.170
86.700,115,0.170
86.800,115,0.170
86.900,115,0.171
87.000,115,0.171
87.100,115,0.171
87.200,115,0.171
87.300,115,0.171
87.400,115,0.172
87.500,115,0.172
87.600,115,0.172
87.700,116,0.172
87.800,116,0.172
87.900,116,0.172
88.000,116,0.173
88.100,116,0.173
88.200,116,0.173
88.300,116,0.173
88.400,116,0.173
88.500,116,0.174
88.600,116,0.174
88.700,116,0.174
88.800,116,0.174
88.900,116,0.174
89.000,116,0.175
89.100,116,0.175
89.200,117,0.175
89.300,117,0.175
89.400,117,0.175
89.500,117,0.176
89.600,117,0.176
89.700,117,0.176
89.800,117,0.176
89.900,117,0.176
90.000,117,0.177
90.100,117,0.177
90.200,117,0.177
90.300,117,0.177
90.400,117,0.177
90.500,118,0.178
90.600,118,0.178
90.700,118,0.178
90.800,118,0.178
90.900,118,0.178
91.000,118,0.179
91.100,118,0.179
91.200,118,0.179
91.300,118,0.179
91.400,118,0.179
91.500,118,0.180
91.600,118,0.180
91.700,118,0.180
91.800,119,0.180
91.900,119,0.180
92.000,119,0.181
92.100,119,0.181
92.200,119,0.181
92.300,119,0.181
92.400,119,0.181
92.500,119,0.182
92.600,119,0.182
92.700,119,0.182
92.800,119,0.182
92.900,119,0.182
93.000,119,0.183
93.100,119,0.183
93.200,120,0.183
93.300,120,0.183
93.400,120,0.183
93.500,120,0.184
93.600,120,0.184
93.700,120,0.184
93.800,120,0.184
93.900,120,0.184
94.000,120,0.185
94.100,120,0.185
94.200,120,0.185
94.300,120,0.185
94.400,121,0.185
94.500,120,0.186
94.600,121,0.186
94.700,121,0.186
94.800,121,0.186
94.900,121,0.186
95.000,121,0.186
95.100,121,0.187
95.200,121,0.187
95.300,121,0.187
95.400,121,0.187
95.500,121,0.187
95.600,121,0.188
95.700,121,0.188
95.800,121,0.188
95.900,121,0.188
96.000,122,0.188
96.100,122,0.189
96.200,122,0.189
96.300,122,0.189
96.400,122,0.189
96.500,122,0.189
96.600,122,0.190
96.700,122,0.190
96.800,122,0.190
96.900,122,0.190
97.000,122,0.190
97.100,122,0.191
97.200,123,0.191
97.300,123,0.191
97.400,123,0.191
97.500,123,0.191
97.600,123,0.192
97.700,123,0.192
97.800,123,0.192
97.900,123,0.192
98.000,123,0.192
98.100,123,0.193
98.200,123,0.193
98.300,123,0.193
98.400,123,0.193
98.500,124,0.193
98.600,124,0.194
98.700,124,0.194
98.800,124,0.194
98.900,124,0.194
99.000,124,0.194
99.100,124,0.195
99.200,124,0.195
99.300,124,0.195
99.400,124,0.195
99.500,124,0.195
99.600,124,0.196
99.700,124,0.196
99.800,125,0.196
99.900,125,0.196
100.000,125,0.196
100.100,125,0.196
100.200,125,0.197
100.300,125,0.197
100.400,125,0.197
100.500,125,0.197
100.600,125,0.198
100.700,125,0.198
100.800,125,0.198
100.900,125,0.198
101.000,126,0.198
101.100,126,0.198
101.200,126,0.199
101.300,126,0.199
101.400,126,0.199
101.500,126,0.199
101.600,126,0.199
101.700,126,0.200
101.800,126,0.200
101.900,126,0.200
102.000,126,0.200
102.100,126,0.200
102.200,127,0.201
102.300,127,0.201
102.400,127,0.201
102.500,127,0.201
102.600,127,0.201
102.700,127,0.202
102.800,127,0.202
102.900,127,0.202
103.000,127,0.202
103.100,127,0.202
103.200,127,0.203
103.300,127,0.203
103.400,127,0.203
103.500,127,0.203
103.600,128,0.203
103.700,128,0.204
103.800,128,0.204
103.900,128,0.204
104.000,128,0.204
104.100,128,0.204
104.200,128,0.205
104.300,128,0.205
104.400,128,0.205
104.500,128,0.205
104.600,128,0.205
104.700,128,0.206
104.800,128,0.206
104.900,129,0.206
105.000,129,0.206
105.100,129,0.206
105.200,129,0.207
105.300,129,0.207
105.400,129,0.207
105.500,129,0.207
105.600,129,0.207
105.700,129,0.208
105.800,129,0.208
105.900,129,0.208
106.000,129,0.208
106.100,130,0.208
106.200,130,0.209
106.300,130,0.209
106.400,130,0.209
106.500,130,0.209
106.600,130,0.209
106.700,130,0.210
106.800,130,0.210
106.900,130,0.210
107.000,130,0.210
107.100,131,0.210
107.200,131,0.210
107.300,131,0.211
107.400,131,0.211
107.500,131,0.211
107.600,131,0.211
107.700,131,0.211
107.800,131,0.212
107.900,131,0.212
108.000,131,0.212
108.100,131,0.212
108.200,131,0.212
108.300,131,0.213
108.400,131,0.213
108.500,132,0.213
108.600,132,0.213
108.700,132,0.213
108.800,132,0.214
108.900,132,0.214
109.000,132,0.214
109.100,132,0.214
109.200,132,0.214
109.300,132,0.215
109.400,132,0.215
109.500,132,0.215
109.600,132,0.215
109.700,132,0.215
109.800,133,0.216
109.900,133,0.216
110.000,133,0.216
110.100,133,0.216
110.200,133,0.216
110.300,133,0.217
110.400,133,0.217
110.500,133,0.217
110.600,133,0.217
110.700,133,0.217
110.800,134,0.218
110.900,133,0.218
111.000,134,0.218
111.100,134,0.218
111.200,134,0.218
111.300,134,0.219
111.400,134,0.219
111.500,134,0.219
111.600,134,0.219
111.700,134,0.219
111.800,134,0.220
111.900,134,0.220
112.000,134,0.220
112.100,134,0.220
112.200,135,0.220
112.300,135,0.221
112.400,135,0.221
112.500,135,0.221
112.600,135,0.221
112.700,135,0.221
112.800,135,0.222
112.900,135,0.222
113.000,135,0.222
113.100,135,0.222
113.200,135,0.222
113.300,135,0.223
113.400,135,0.223
113.500,136,0.223
113.600,136,0.223
113.700,136,0.223
113.800,136,0.223
113.900,136,0.224
114.000,136,0.224
114.100,136,0.224
114.200,136,0.224
114.300,136,0.224
114.400,136,0.225
114.500,136,0.225
114.600,137,0.225
114.700,137,0.225
114.800,137,0.225
114.900,137,0.226
115.000,137,0.226
115.100,137,0.226
115.200,137,0.226
115.300,137,0.226
115.400,137,0.227
115.500,137,0.227
115.600,137,0.227
115.700,137,0.227
115.800,137,0.227
115.900,138,0.228
116.000,138,0.228
116.100,138,0.228
116.200,138,0.228
116.300,138,0.228
116.400,138,0.229
116.500,138,0.229
116.600,138,0.229
116.700,138,0.229
116.800,138,0.229
116.900,138,0.230
117.000,138,0.230
117.100,138,0.230
117.200,139,0.230
117.300,139,0.230
117.400,139,0.231
117.500,139,0.231
117.600,139,0.231
117.700,139,0.231
117.800,139,0.231
117.900,139,0.232
118.000,139,0.232
118.100,139,0.232
118.200,139,0.232
118.300,139,0.232
118.400,140,0.233
118.500,139,0.233
118.600,140,0.233
118.700,140,0.233
118.800,140,0.233
118.900,140,0.234
119.000,140,0.234
119.100,140,0.234
119.200,140,0.234
119.300,140,0.234
119.400,140,0.235
119.500,140,0.235
119.600,141,0.235
119.700,141,0.235
119.800,141,0.235
119.900,141,0.236
120.000,141,0.236
120.100,141,0.236
120.200,141,0.236
120.300,141,0.236
120.400,141,0.236
120.500,141,0.237
120.600,141,0.237
120.700,141,0.237
120.800,141,0.237
120.900,142,0.237
121.000,142,0.238
121.100,142,0.238
121.200,142,0.238
121.300,142,0.238
121.400,142,0.238
121.500,142,0.239
121.600,142,0.239
121.700,142,0.239
121.800,142,0.239
121.900,142,0.239
122.000,142,0.240
122.100,143,0.240
122.200,143,0.240
122.300,143,0.240
122.400,143,0.240
122.500,143,0.241
122.600,143,0.241
122.700,143,0.241
122.800,143,0.241
122.900,143,0.241
123.000,143,0.242
123.100,143,0.242
123.200,143,0.242
123.300,143,0.242
123.400,144,0.242
123.500,144,0.243
123.600,144,0.243
123.700,144,0.243
123.800,144,0.243
123.900,144,0.243
124.000,144,0.244
124.100,144,0.244
124.200,144,0.244
124.300,144,0.244
124.400,144,0.244
124.500,144,0.245
124.600,145,0.245
124.700,145,0.245
124.800,145,0.245
124.900,145,0.245
125.000,145,0.246
125.100,145,0.246
125.200,145,0.246
125.300,145,0.246
125.400,145,0.246
125.500,145,0.247
125.600,145,0.247
125.700,145,0.247
125.800,145,0.247
125.900,146,0.247
126.000,146,0.248
126.100,146,0.248
126.200,146,0.248
126.300,146,0.248
126.400,146,0.248
126.500,146,0.248
126.600,146,0.249
126.700,146,0.249
126.800,146,0.249
126.900,147,0.249
127.000,147,0.249
127.100,147,0.250
127.200,147,0.250
127.300,147,0.250
127.400,147,0.250
127.500,147,0.250
127.600,147,0.251
127.700,147,0.251
127.800,147,0.251
127.900,148,0.251
128.000,148,0.251
128.100,148,0.252
128.200,148,0.252
128.300,148,0.252
128.400,148,0.252
128.500,148,0.252
128.600,148,0.253
128.700,148,0.253
128.800,148,0.253
128.900,149,0.253
129.000,149,0.253
129.100,149,0.254
129.200,149,0.254
129.300,149,0.254
129.400,149,0.254
129.500,149,0.254
129.600,149,0.255
129.700,150,0.255
129.800,149,0.255
129.900,150,0.255
130.000,150,0.255
130.100,150,0.256
130.200,150,0.256
130.300,150,0.256
130.400,150,0.256
130.500,150,0.256
130.600,150,0.257
130.700,151,0.257
130.800,150,0.257
130.900,151,0.257
131.000,151,0.257
131.100,151,0.258
131.200,151,0.258
131.300,151,0.258
131.400,151,0.258
131.500,151,0.258
131.600,152,0.259
131.700,152,0.259
131.800,152,0.259
131.900,152,0.259
132.000,152,0.259
132.100,152,0.259
132.200,152,0.260
132.300,152,0.260
132.400,152,0.260
132.500,152,0.260
132.600,153,0.260
132.700,153,0.261
132.800,153,0.261
132.900,153,0.261
133.000,153,0.261
133.100,153,0.261
133.200,153,0.262
133.300,153,0.262
133.400,153,0.262
133.500,154,0.262
133.600,154,0.262
133.700,154,0.263
133.800,154,0.263
133.900,154,0.263
134.000,154,0.263
134.100,154,0.263
134.200,154,0.264
134.300,155,0.264
134.400,154,0.264
134.500,155,0.264
134.600,155,0.264
134.700,155,0.265
134.800,155,0.265
134.900,155,0.265
135.000,155,0.265
135.100,155,0.265
135.200,155,0.266
135.300,156,0.266
135.400,156,0.266
135.500,156,0.266
135.600,156,0.266
135.700,156,0.267
135.800,156,0.267
135.900,156,0.267
136.000,156,0.267
136.100,157,0.267
136.200,157,0.268
136.300,157,0.268
136.400,157,0.268
136.500,157,0.268
136.600,157,0.268
136.700,157,0.269
136.800,157,0.269
136.900,157,0.269
137.000,158,0.269
137.100,158,0.269
137.200,158,0.270
137.300,158,0.270
137.400,158,0.270
137.500,158,0.270
137.600,158,0.270
137.700,158,0.270
137.800,158,0.271
137.900,158,0.271
138.000,159,0.271
138.100,159,0.271
138.200,159,0.271
138.300,159,0.272
138.400,159,0.272
138.500,159,0.272
