""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","15"

"Time (s)","Load (lbf)","Crosshead (in)"
17.800,61,0.034
17.900,61,0.035
18.000,61,0.035
18.100,62,0.035
18.200,62,0.035
18.300,62,0.035
18.400,62,0.036
18.500,62,0.036
18.600,62,0.036
18.700,62,0.036
18.800,62,0.036
18.900,63,0.037
19.000,63,0.037
19.100,63,0.037
19.200,63,0.037
19.300,63,0.037
19.400,63,0.038
19.500,63,0.038
19.600,63,0.038
19.700,63,0.038
19.800,63,0.038
19.900,64,0.039
20.000,64,0.039
20.100,64,0.039
20.200,64,0.039
20.300,64,0.039
20.400,64,0.040
20.500,65,0.040
20.600,64,0.040
20.700,65,0.040
20.800,65,0.040
20.900,65,0.041
21.000,65,0.041
21.100,65,0.041
21.200,65,0.041
21.300,65,0.041
21.400,65,0.042
21.500,65,0.042
21.600,66,0.042
21.700,66,0.042
21.800,66,0.042
21.900,66,0.043
22.000,66,0.043
22.100,66,0.043
22.200,66,0.043
22.300,66,0.043
22.400,67,0.044
22.500,67,0.044
22.600,67,0.044
22.700,67,0.044
22.800,67,0.044
22.900,67,0.045
23.000,67,0.045
23.100,68,0.045
23.200,67,0.045
23.300,68,0.045
23.400,68,0.045
23.500,68,0.046
23.600,68,0.046
23.700,68,0.046
23.800,68,0.046
23.900,69,0.046
24.000,69,0.047
24.100,69,0.047
24.200,69,0.047
24.300,69,0.047
24.400,69,0.047
24.500,69,0.048
24.600,69,0.048
24.700,70,0.048
24.800,70,0.048
24.900,69,0.048
25.000,70,0.049
25.100,70,0.049
25.200,70,0.049
25.300,70,0.049
25.400,70,0.049
25.500,71,0.050
25.600,71,0.050
25.700,71,0.050
25.800,71,0.050
25.900,71,0.050
26.000,71,0.051
26.100,71,0.051
26.200,71,0.051
26.300,72,0.051
26.400,72,0.051
26.500,72,0.052
26.600,72,0.052
26.700,72,0.052
26.800,72,0.052
26.900,72,0.052
27.000,72,0.053
27.100,73,0.053
27.200,73,0.053
27.300,73,0.053
27.400,73,0.053
27.500,73,0.054
27.600,73,0.054
27.700,73,0.054
27.800,74,0.054
27.900,74,0.054
28.000,74,0.055
28.100,74,0.055
28.200,74,0.055
28.300,74,0.055
28.400,74,0.055
28.500,74,0.056
28.600,74,0.056
28.700,75,0.056
28.800,75,0.056
28.900,75,0.056
29.000,75,0.057
29.100,76,0.057
29.200,75,0.057
29.300,76,0.057
29.400,76,0.057
29.500,76,0.058
29.600,76,0.058
29.700,76,0.058
29.800,76,0.058
29.900,76,0.058
30.000,76,0.059
30.100,77,0.059
30.200,77,0.059
30.300,77,0.059
30.400,77,0.059
30.500,77,0.059
30.600,77,0.060
30.700,77,0.060
30.800,77,0.060
30.900,78,0.060
31.000,78,0.060
31.100,78,0.061
31.200,78,0.061
31.300,78,0.061
31.400,78,0.061
31.500,79,0.061
31.600,79,0.062
31.700,79,0.062
31.800,79,0.062
31.900,79,0.062
32.000,79,0.062
32.100,79,0.063
32.200,79,0.063
32.300,79,0.063
32.400,79,0.063
32.500,80,0.063
32.600,80,0.064
32.700,80,0.064
32.800,80,0.064
32.900,81,0.064
33.000,80,0.064
33.100,81,0.065
33.200,81,0.065
33.300,81,0.065
33.400,81,0.065
33.500,81,0.065
33.600,82,0.066
33.700,82,0.066
33.800,81,0.066
33.900,82,0.066
34.000,82,0.066
34.100,82,0.067
34.200,82,0.067
34.300,82,0.067
34.400,82,0.067
34.500,83,0.067
34.600,83,0.068
34.700,83,0.068
34.800,82,0.068
34.900,83,0.068
35.000,83,0.068
35.100,83,0.069
35.200,83,0.069
35.300,83,0.069
35.400,84,0.069
35.500,84,0.069
35.600,84,0.070
35.700,84,0.070
35.800,84,0.070
35.900,85,0.070
36.000,84,0.070
36.100,84,0.070
36.200,84,0.071
36.300,85,0.071
36.400,85,0.071
36.500,85,0.071
36.600,85,0.071
36.700,85,0.072
36.800,85,0.072
36.900,85,0.072
37.000,86,0.072
37.100,86,0.072
37.200,86,0.073
37.300,86,0.073
37.400,86,0.073
37.500,87,0.073
37.600,86,0.073
37.700,87,0.074
37.800,87,0.074
37.900,87,0.074
38.000,87,0.074
38.100,87,0.074
38.200,87,0.075
38.300,87,0.075
38.400,87,0.075
38.500,88,0.075
38.600,88,0.075
38.700,88,0.076
38.800,88,0.076
38.900,88,0.076
39.000,89,0.076
39.100,89,0.076
39.200,89,0.077
39.300,89,0.077
39.400,89,0.077
39.500,89,0.077
39.600,89,0.077
39.700,89,0.078
39.800,89,0.078
39.900,90,0.078
40.000,90,0.078
40.100,90,0.078
40.200,90,0.079
40.300,90,0.079
40.400,91,0.079
40.500,91,0.079
40.600,91,0.079
40.700,91,0.080
40.800,91,0.080
40.900,91,0.080
41.000,91,0.080
41.100,91,0.080
41.200,92,0.081
41.300,91,0.081
41.400,91,0.081
41.500,92,0.081
41.600,92,0.081
41.700,92,0.081
41.800,92,0.082
41.900,92,0.082
42.000,92,0.082
42.100,92,0.082
42.200,93,0.082
42.300,93,0.083
42.400,93,0.083
42.500,93,0.083
42.600,93,0.083
42.700,93,0.083
42.800,93,0.084
42.900,93,0.084
43.000,94,0.084
43.100,94,0.084
43.200,94,0.084
43.300,94,0.085
43.400,94,0.085
43.500,94,0.085
43.600,94,0.085
43.700,95,0.085
43.800,95,0.086
43.900,95,0.086
44.000,95,0.086
44.100,95,0.086
44.200,95,0.086
44.300,95,0.087
44.400,96,0.087
44.500,95,0.087
44.600,96,0.087
44.700,96,0.087
44.800,96,0.088
44.900,96,0.088
45.000,96,0.088
45.100,96,0.088
45.200,97,0.088
45.300,97,0.089
45.400,97,0.089
45.500,97,0.089
45.600,97,0.089
45.700,97,0.089
45.800,97,0.090
45.900,97,0.090
46.000,98,0.090
46.100,98,0.090
46.200,98,0.090
46.300,98,0.091
46.400,98,0.091
46.500,98,0.091
46.600,98,0.091
46.700,98,0.091
46.800,99,0.092
46.900,99,0.092
47.000,99,0.092
47.100,99,0.092
47.200,99,0.092
47.300,99,0.093
47.400,99,0.093
47.500,99,0.093
47.600,100,0.093
47.700,100,0.093
47.800,100,0.094
47.900,100,0.094
48.000,100,0.094
48.100,100,0.094
48.200,100,0.094
48.300,100,0.094
48.400,100,0.095
48.500,101,0.095
48.600,101,0.095
48.700,101,0.095
48.800,101,0.095
48.900,101,0.096
49.000,101,0.096
49.100,101,0.096
49.200,102,0.096
49.300,102,0.096
49.400,102,0.097
49.500,102,0.097
49.600,102,0.097
49.700,102,0.097
49.800,102,0.097
49.900,102,0.098
50.000,103,0.098
50.100,103,0.098
50.200,103,0.098
50.300,103,0.098
50.400,103,0.099
50.500,103,0.099
50.600,103,0.099
50.700,103,0.099
50.800,103,0.099
50.900,104,0.100
51.000,104,0.100
51.100,104,0.100
51.200,104,0.100
51.300,104,0.100
51.400,104,0.101
51.500,104,0.101
51.600,104,0.101
51.700,105,0.101
51.800,105,0.101
51.900,105,0.102
52.000,105,0.102
52.100,105,0.102
52.200,105,0.102
52.300,105,0.102
52.400,105,0.103
52.500,105,0.103
52.600,106,0.103
52.700,106,0.103
52.800,106,0.103
52.900,106,0.104
53.000,106,0.104
53.100,106,0.104
53.200,106,0.104
53.300,106,0.104
53.400,107,0.105
53.500,107,0.105
53.600,107,0.105
53.700,107,0.105
53.800,107,0.105
53.900,107,0.105
54.000,107,0.106
54.100,107,0.106
54.200,107,0.106
54.300,108,0.106
54.400,108,0.106
54.500,108,0.107
54.600,108,0.107
54.700,108,0.107
54.800,108,0.107
54.900,108,0.107
55.000,108,0.108
55.100,109,0.108
55.200,109,0.108
55.300,109,0.108
55.400,109,0.108
55.500,109,0.109
55.600,109,0.109
55.700,109,0.109
55.800,109,0.109
55.900,110,0.109
56.000,110,0.110
56.100,110,0.110
56.200,110,0.110
56.300,110,0.110
56.400,110,0.110
56.500,110,0.111
56.600,110,0.111
56.700,111,0.111
56.800,111,0.111
56.900,111,0.111
57.000,111,0.112
57.100,111,0.112
57.200,111,0.112
57.300,111,0.112
57.400,111,0.112
57.500,111,0.113
57.600,111,0.113
57.700,112,0.113
57.800,112,0.113
57.900,112,0.113
58.000,112,0.114
58.100,112,0.114
58.200,112,0.114
58.300,112,0.114
58.400,112,0.114
58.500,113,0.115
58.600,113,0.115
58.700,113,0.115
58.800,113,0.115
58.900,113,0.115
59.000,113,0.116
59.100,113,0.116
59.200,113,0.116
59.300,113,0.116
59.400,114,0.116
59.500,114,0.117
59.600,114,0.117
59.700,114,0.117
59.800,114,0.117
59.900,114,0.117
60.000,114,0.117
60.100,114,0.118
60.200,115,0.118
60.300,115,0.118
60.400,115,0.118
60.500,115,0.118
60.600,115,0.119
60.700,115,0.119
60.800,115,0.119
60.900,115,0.119
61.000,115,0.119
61.100,116,0.120
61.200,116,0.120
61.300,116,0.120
61.400,116,0.120
61.500,116,0.120
61.600,116,0.121
61.700,116,0.121
61.800,116,0.121
61.900,116,0.121
62.000,117,0.121
62.100,117,0.122
62.200,117,0.122
62.300,117,0.122
62.400,117,0.122
62.500,117,0.122
62.600,117,0.123
62.700,117,0.123
62.800,117,0.123
62.900,118,0.123
63.000,118,0.123
63.100,118,0.124
63.200,118,0.124
63.300,118,0.124
63.400,118,0.124
63.500,118,0.124
63.600,118,0.125
63.700,118,0.125
63.800,119,0.125
63.900,119,0.125
64.000,119,0.125
64.100,119,0.126
64.200,119,0.126
64.300,119,0.126
64.400,119,0.126
64.500,119,0.126
64.600,119,0.127
64.700,120,0.127
64.800,120,0.127
64.900,120,0.127
65.000,120,0.127
65.100,120,0.128
65.200,120,0.128
65.300,120,0.128
65.400,120,0.128
65.500,120,0.128
65.600,121,0.129
65.700,120,0.129
65.800,121,0.129
65.900,121,0.129
66.000,121,0.129
66.100,121,0.130
66.200,121,0.130
66.300,121,0.130
66.400,121,0.130
66.500,121,0.130
66.600,122,0.130
66.700,122,0.131
66.800,122,0.131
66.900,122,0.131
67.000,122,0.131
67.100,122,0.131
67.200,122,0.132
67.300,122,0.132
67.400,122,0.132
67.500,123,0.132
67.600,123,0.132
67.700,123,0.133
67.800,123,0.133
67.900,123,0.133
68.000,123,0.133
68.100,123,0.133
68.200,123,0.134
68.300,123,0.134
68.400,123,0.134
68.500,123,0.134
68.600,124,0.134
68.700,124,0.135
68.800,124,0.135
68.900,124,0.135
69.000,124,0.135
69.100,124,0.135
69.200,124,0.136
69.300,124,0.136
69.400,125,0.136
69.500,125,0.136
69.600,125,0.136
69.700,125,0.137
69.800,125,0.137
69.900,125,0.137
70.000,125,0.137
70.100,125,0.137
70.200,125,0.138
70.300,125,0.138
70.400,126,0.138
70.500,126,0.138
70.600,126,0.138
70.700,126,0.139
70.800,126,0.139
70.900,126,0.139
71.000,126,0.139
71.100,126,0.139
71.200,126,0.140
71.300,126,0.140
71.400,127,0.140
71.500,127,0.140
71.600,127,0.140
71.700,127,0.141
71.800,127,0.141
71.900,127,0.141
72.000,127,0.141
72.100,127,0.141
72.200,127,0.142
72.300,127,0.142
72.400,128,0.142
72.500,128,0.142
72.600,128,0.142
72.700,128,0.143
72.800,128,0.143
72.900,128,0.143
73.000,128,0.143
73.100,128,0.143
73.200,128,0.144
73.300,128,0.144
73.400,129,0.144
73.500,128,0.144
73.600,129,0.144
73.700,129,0.144
73.800,129,0.145
73.900,129,0.145
74.000,129,0.145
74.100,129,0.145
74.200,129,0.145
74.300,129,0.146
74.400,129,0.146
74.500,129,0.146
74.600,129,0.146
74.700,129,0.146
74.800,129,0.147
74.900,129,0.147
75.000,129,0.147
75.100,129,0.147
75.200,129,0.147
75.300,129,0.148
75.400,129,0.148
75.500,129,0.148
75.600,129,0.148
75.700,128,0.148
75.800,128,0.149
75.900,127,0.149
76.000,127,0.149
76.100,126,0.149
76.200,125,0.149
76.300,124,0.150
76.400,123,0.150
76.460,4,0.150


