""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","2"

"Time (s)","Load (lbf)","Crosshead (in)"
35.300,33,0.069
35.400,33,0.069
35.500,33,0.069
35.600,34,0.070
35.700,34,0.070
35.800,34,0.070
35.900,34,0.070
36.000,34,0.070
36.100,34,0.071
36.200,34,0.071
36.300,34,0.071
36.400,34,0.071
36.500,34,0.071
36.600,34,0.072
36.700,35,0.072
36.800,35,0.072
36.900,35,0.072
37.000,35,0.072
37.100,35,0.073
37.200,35,0.073
37.300,35,0.073
37.400,35,0.073
37.500,35,0.073
37.600,35,0.074
37.700,36,0.074
37.800,36,0.074
37.900,36,0.074
38.000,36,0.074
38.100,36,0.075
38.200,36,0.075
38.300,36,0.075
38.400,36,0.075
38.500,36,0.075
38.600,36,0.076
38.700,37,0.076
38.800,37,0.076
38.900,37,0.076
39.000,37,0.076
39.100,37,0.077
39.200,37,0.077
39.300,37,0.077
39.400,37,0.077
39.500,37,0.077
39.600,37,0.078
39.700,37,0.078
39.800,37,0.078
39.900,38,0.078
40.000,38,0.078
40.100,38,0.078
40.200,38,0.079
40.300,38,0.079
40.400,38,0.079
40.500,38,0.079
40.600,38,0.079
40.700,38,0.080
40.800,38,0.080
40.900,38,0.080
41.000,39,0.080
41.100,39,0.080
41.200,39,0.081
41.300,39,0.081
41.400,39,0.081
41.500,39,0.081
41.600,39,0.081
41.700,39,0.082
41.800,39,0.082
41.900,40,0.082
42.000,40,0.082
42.100,40,0.082
42.200,40,0.083
42.300,40,0.083
42.400,40,0.083
42.500,40,0.083
42.600,40,0.083
42.700,40,0.084
42.800,40,0.084
42.900,41,0.084
43.000,40,0.084
43.100,41,0.084
43.200,41,0.085
43.300,41,0.085
43.400,41,0.085
43.500,41,0.085
43.600,41,0.085
43.700,41,0.086
43.800,41,0.086
43.900,41,0.086
44.000,41,0.086
44.100,42,0.086
44.200,42,0.087
44.300,42,0.087
44.400,42,0.087
44.500,42,0.087
44.600,42,0.087
44.700,42,0.088
44.800,42,0.088
44.900,42,0.088
45.000,42,0.088
45.100,43,0.088
45.200,43,0.089
45.300,43,0.089
45.400,43,0.089
45.500,43,0.089
45.600,43,0.089
45.700,43,0.089
45.800,43,0.090
45.900,43,0.090
46.000,43,0.090
46.100,44,0.090
46.200,44,0.090
46.300,44,0.091
46.400,44,0.091
46.500,44,0.091
46.600,44,0.091
46.700,44,0.091
46.800,44,0.092
46.900,44,0.092
47.000,44,0.092
47.100,45,0.092
47.200,45,0.092
47.300,45,0.093
47.400,45,0.093
47.500,45,0.093
47.600,45,0.093
47.700,45,0.093
47.800,45,0.094
47.900,45,0.094
48.000,45,0.094
48.100,46,0.094
48.200,46,0.094
48.300,46,0.095
48.400,46,0.095
48.500,46,0.095
48.600,46,0.095
48.700,46,0.095
48.800,46,0.096
48.900,46,0.096
49.000,46,0.096
49.100,47,0.096
49.200,47,0.096
49.300,47,0.097
49.400,47,0.097
49.500,47,0.097
49.600,47,0.097
49.700,47,0.097
49.800,47,0.098
49.900,47,0.098
50.000,47,0.098
50.100,48,0.098
50.200,48,0.098
50.300,48,0.099
50.400,48,0.099
50.500,48,0.099
50.600,48,0.099
50.700,48,0.099
50.800,48,0.100
50.900,48,0.100
51.000,48,0.100
51.100,49,0.100
51.200,49,0.100
51.300,49,0.100
51.400,49,0.101
51.500,49,0.101
51.600,49,0.101
51.700,49,0.101
51.800,49,0.101
51.900,49,0.102
52.000,49,0.102
52.100,49,0.102
52.200,50,0.102
52.300,50,0.102
52.400,50,0.103
52.500,50,0.103
52.600,50,0.103
52.700,50,0.103
52.800,50,0.103
52.900,50,0.104
53.000,51,0.104
53.100,51,0.104
53.200,51,0.104
53.300,51,0.104
53.400,51,0.105
53.500,51,0.105
53.600,51,0.105
53.700,51,0.105
53.800,51,0.105
53.900,51,0.106
54.000,51,0.106
54.100,51,0.106
54.200,52,0.106
54.300,52,0.106
54.400,52,0.107
54.500,52,0.107
54.600,52,0.107
54.700,52,0.107
54.800,52,0.107
54.900,52,0.108
55.000,52,0.108
55.100,53,0.108
55.200,53,0.108
55.300,53,0.108
55.400,53,0.109
55.500,53,0.109
55.600,53,0.109
55.700,53,0.109
55.800,53,0.109
55.900,53,0.110
56.000,53,0.110
56.100,54,0.110
56.200,54,0.110
56.300,54,0.110
56.400,54,0.111
56.500,54,0.111
56.600,54,0.111
56.700,54,0.111
56.800,54,0.111
56.900,54,0.112
57.000,55,0.112
57.100,55,0.112
57.200,55,0.112
57.300,55,0.112
57.400,55,0.113
57.500,55,0.113
57.600,55,0.113
57.700,55,0.113
57.800,55,0.113
57.900,55,0.113
58.000,55,0.114
58.100,56,0.114
58.200,56,0.114
58.300,56,0.114
58.400,56,0.114
58.500,56,0.115
58.600,56,0.115
58.700,56,0.115
58.800,56,0.115
58.900,56,0.115
59.000,57,0.116
59.100,56,0.116
59.200,57,0.116
59.300,57,0.116
59.400,57,0.116
59.500,57,0.117
59.600,57,0.117
59.700,57,0.117
59.800,57,0.117
59.900,57,0.117
60.000,57,0.118
60.100,58,0.118
60.200,58,0.118
60.300,58,0.118
60.400,58,0.118
60.500,58,0.119
60.600,58,0.119
60.700,58,0.119
60.800,58,0.119
60.900,58,0.119
61.000,59,0.120
61.100,58,0.120
61.200,59,0.120
61.300,59,0.120
61.400,59,0.120
61.500,59,0.121
61.600,59,0.121
61.700,59,0.121
61.800,59,0.121
61.900,59,0.121
62.000,60,0.122
62.100,60,0.122
62.200,60,0.122
62.300,60,0.122
62.400,60,0.122
62.500,60,0.123
62.600,60,0.123
62.700,60,0.123
62.800,60,0.123
62.900,60,0.123
63.000,61,0.124
63.100,60,0.124
63.200,61,0.124
63.300,61,0.124
63.400,61,0.124
63.500,61,0.125
63.600,61,0.125
63.700,61,0.125
63.800,61,0.125
63.900,61,0.125
64.000,61,0.125
64.100,62,0.126
64.200,62,0.126
64.300,62,0.126
64.400,62,0.126
64.500,62,0.126
64.600,62,0.127
64.700,62,0.127
64.800,62,0.127
64.900,62,0.127
65.000,62,0.127
65.100,62,0.128
65.200,63,0.128
65.300,63,0.128
65.400,63,0.128
65.500,63,0.128
65.600,63,0.129
65.700,63,0.129
65.800,63,0.129
65.900,63,0.129
66.000,63,0.129
66.100,63,0.130
66.200,64,0.130
66.300,64,0.130
66.400,64,0.130
66.500,64,0.130
66.600,64,0.131
66.700,64,0.131
66.800,64,0.131
66.900,64,0.131
67.000,64,0.131
67.100,64,0.132
67.200,65,0.132
67.300,65,0.132
67.400,65,0.132
67.500,65,0.132
67.600,65,0.133
67.700,65,0.133
67.800,65,0.133
67.900,65,0.133
68.000,65,0.133
68.100,65,0.134
68.200,66,0.134
68.300,66,0.134
68.400,66,0.134
68.500,66,0.134
68.600,66,0.135
68.700,66,0.135
68.800,66,0.135
68.900,66,0.135
69.000,66,0.135
69.100,66,0.136
69.200,67,0.136
69.300,66,0.136
69.400,67,0.136
69.500,67,0.136
69.600,67,0.136
69.700,67,0.137
69.800,67,0.137
69.900,67,0.137
70.000,68,0.137
70.100,67,0.137
70.200,67,0.138
70.300,68,0.138
70.400,68,0.138
70.500,68,0.138
70.600,68,0.138
70.700,68,0.139
70.800,68,0.139
70.900,68,0.139
71.000,68,0.139
71.100,68,0.139
71.200,68,0.140
71.300,68,0.140
71.400,69,0.140
71.500,69,0.140
71.600,69,0.140
71.700,69,0.141
71.800,69,0.141
71.900,70,0.141
72.000,69,0.141
72.100,69,0.141
72.200,70,0.142
72.300,69,0.142
72.400,70,0.142
72.500,70,0.142
72.600,70,0.142
72.700,70,0.143
72.800,70,0.143
72.900,70,0.143
73.000,70,0.143
73.100,70,0.143
73.200,70,0.144
73.300,71,0.144
73.400,71,0.144
73.500,71,0.144
73.600,71,0.144
73.700,71,0.145
73.800,71,0.145
73.900,71,0.145
74.000,71,0.145
74.100,72,0.145
74.200,72,0.146
74.300,72,0.146
74.400,71,0.146
74.500,72,0.146
74.600,72,0.146
74.700,72,0.147
74.800,72,0.147
74.900,72,0.147
75.000,72,0.147
75.100,72,0.147
75.200,72,0.148
75.300,72,0.148
75.400,72,0.148
75.500,73,0.148
75.600,72,0.148
75.700,73,0.149
75.800,73,0.149
75.900,73,0.149
76.000,73,0.149
76.100,73,0.149
76.200,73,0.150
76.300,73,0.150
76.400,73,0.150
76.500,74,0.150
76.600,74,0.150
76.700,74,0.151
76.800,74,0.151
76.900,74,0.151
77.000,74,0.151
77.100,74,0.151
77.200,74,0.151
77.300,74,0.152
77.400,74,0.152
77.500,75,0.152
77.600,74,0.152
77.700,74,0.152
77.800,75,0.153
77.900,75,0.153
78.000,74,0.153
78.100,75,0.153
78.200,75,0.153
78.300,75,0.154
78.400,75,0.154
78.500,75,0.154
78.600,75,0.154
78.700,76,0.154
78.800,75,0.155
78.900,76,0.155
79.000,76,0.155
79.100,75,0.155
79.200,76,0.155
79.300,76,0.156
79.400,76,0.156
79.500,76,0.156
79.600,76,0.156
79.700,76,0.156
79.800,76,0.157
79.900,77,0.157
80.000,77,0.157
80.100,77,0.157
80.200,77,0.157
80.300,77,0.158
80.400,77,0.158
80.500,77,0.158
80.600,77,0.158
80.700,77,0.158
80.800,77,0.159
80.900,78,0.159
81.000,77,0.159
81.100,77,0.159
81.200,77,0.159
81.300,78,0.160
81.400,77,0.160
81.500,78,0.160
81.600,77,0.160
81.700,78,0.160
81.800,78,0.161
81.900,78,0.161
82.000,78,0.161
82.100,78,0.161
82.200,78,0.161
82.300,78,0.162
82.400,78,0.162
82.500,79,0.162
82.600,78,0.162
82.700,79,0.162
82.800,79,0.163
82.900,79,0.163
83.000,79,0.163
83.100,79,0.163
83.200,79,0.163
83.300,79,0.164
83.400,79,0.164
83.500,79,0.164
83.600,79,0.164
83.700,79,0.164
83.800,79,0.164
83.900,79,0.165
84.000,79,0.165
84.100,79,0.165
84.200,80,0.165
84.300,80,0.165
84.400,80,0.166
84.500,80,0.166
84.600,80,0.166
84.700,80,0.166
84.800,80,0.166
84.900,80,0.167
85.000,80,0.167
85.100,81,0.167
85.200,81,0.167
85.300,81,0.167
85.400,81,0.168
85.500,81,0.168
85.600,81,0.168
85.700,81,0.168
85.800,82,0.168
85.900,81,0.169
86.000,81,0.169
86.100,81,0.169
86.200,81,0.169
86.300,82,0.169
86.400,82,0.170
86.500,82,0.170
86.600,82,0.170
86.700,82,0.170
86.800,82,0.170
86.900,82,0.171
87.000,83,0.171
87.100,83,0.171
87.200,82,0.171
87.300,83,0.171
87.400,83,0.172
87.500,83,0.172
87.600,83,0.172
87.700,83,0.172
87.800,83,0.172
87.900,84,0.173
88.000,83,0.173
88.100,84,0.173
88.200,83,0.173
88.300,84,0.173
88.400,84,0.174
88.500,83,0.174
88.600,84,0.174
88.700,84,0.174
88.800,84,0.174
88.900,84,0.175
89.000,84,0.175
89.100,84,0.175
89.200,84,0.175
89.300,85,0.175
89.400,85,0.176
89.500,85,0.176
89.600,85,0.176
89.700,85,0.176
89.800,85,0.176
89.900,85,0.176
90.000,85,0.177
90.100,85,0.177
90.200,85,0.177
90.300,85,0.177
90.400,86,0.177
90.500,85,0.178
90.600,86,0.178
90.700,86,0.178
90.800,86,0.178
90.900,86,0.178
91.000,86,0.179
91.100,86,0.179
91.200,86,0.179
91.300,86,0.179
91.400,87,0.179
91.500,87,0.180
91.600,86,0.180
91.700,87,0.180
91.800,87,0.180
91.900,87,0.180
92.000,87,0.181
92.100,87,0.181
92.200,87,0.181
92.300,87,0.181
92.400,87,0.181
92.500,87,0.182
92.600,87,0.182
92.700,88,0.182
92.800,88,0.182
92.900,88,0.182
93.000,88,0.183
93.100,88,0.183
93.200,88,0.183
93.300,88,0.183
93.400,88,0.183
93.500,88,0.184
93.600,88,0.184
93.700,89,0.184
93.800,89,0.184
93.900,89,0.184
94.000,89,0.185
94.100,89,0.185
94.200,89,0.185
94.300,89,0.185
94.400,89,0.185
94.500,89,0.186
94.600,90,0.186
94.700,90,0.186
94.800,90,0.186
94.900,90,0.186
95.000,90,0.187
95.100,90,0.187
95.200,90,0.187
95.300,90,0.187
95.400,90,0.187
95.500,90,0.188
95.600,90,0.188
95.700,91,0.188
95.800,91,0.188
95.900,91,0.188
96.000,91,0.189
96.100,91,0.189
96.200,91,0.189
96.300,91,0.189
96.400,91,0.189
96.500,91,0.189
96.600,91,0.190
96.700,92,0.190
96.800,91,0.190
96.900,92,0.190
97.000,92,0.190
97.100,92,0.191
97.200,92,0.191
97.300,92,0.191
97.400,92,0.191
97.500,92,0.191
97.600,92,0.192
97.700,92,0.192
97.800,92,0.192
97.900,92,0.192
98.000,92,0.192
98.100,93,0.193
98.200,93,0.193
98.300,93,0.193
98.400,93,0.193
98.500,93,0.193
98.600,93,0.194
98.700,93,0.194
98.800,93,0.194
98.900,93,0.194
99.000,94,0.194
99.100,94,0.195
99.200,94,0.195
99.300,94,0.195
99.400,94,0.195
99.500,94,0.195
99.600,94,0.196
99.700,94,0.196
99.800,94,0.196
99.900,95,0.196
100.000,94,0.196
100.100,95,0.197
100.200,95,0.197
100.300,95,0.197
100.400,95,0.197
100.500,95,0.197
100.600,95,0.198
100.700,95,0.198
100.800,95,0.198
100.900,95,0.198
101.000,95,0.198
101.100,96,0.199
101.200,96,0.199
101.300,96,0.199
101.400,96,0.199
101.500,96,0.199
101.600,96,0.200
101.700,96,0.200
101.800,96,0.200
101.900,96,0.200
102.000,96,0.200
102.100,97,0.201
102.200,96,0.201
102.300,97,0.201
102.400,97,0.201
102.500,97,0.201
102.600,97,0.201
102.700,97,0.202
102.800,97,0.202
102.900,97,0.202
103.000,97,0.202
103.100,97,0.202
103.200,98,0.203
103.300,98,0.203
103.400,98,0.203
103.500,98,0.203
103.600,98,0.203
103.700,98,0.204
103.800,98,0.204
103.900,98,0.204
104.000,98,0.204
104.100,98,0.204
104.200,98,0.205
104.300,99,0.205
104.400,99,0.205
104.500,99,0.205
104.600,99,0.205
104.700,99,0.206
104.800,99,0.206
104.900,99,0.206
105.000,99,0.206
105.100,99,0.206
105.200,99,0.207
105.300,99,0.207
105.400,99,0.207
105.500,100,0.207
105.600,100,0.207
105.700,100,0.208
105.800,100,0.208
105.900,100,0.208
106.000,100,0.208
106.100,100,0.208
106.200,100,0.209
106.300,100,0.209
106.400,100,0.209
106.500,100,0.209
106.600,100,0.209
106.700,101,0.210
106.800,101,0.210
106.900,101,0.210
107.000,101,0.210
107.100,101,0.210
107.200,101,0.211
107.300,101,0.211
107.400,101,0.211
107.500,101,0.211
107.600,101,0.211
107.700,102,0.212
107.800,101,0.212
107.900,102,0.212
108.000,102,0.212
108.100,102,0.212
108.200,102,0.213
108.300,102,0.213
108.400,102,0.213
108.500,102,0.213
108.600,102,0.213
108.700,102,0.214
108.800,102,0.214
108.900,103,0.214
109.000,103,0.214
109.100,103,0.214
109.200,103,0.215
109.300,103,0.215
109.400,103,0.215
109.500,103,0.215
109.600,103,0.215
109.700,103,0.216
109.800,103,0.216
109.900,103,0.216
110.000,103,0.216
110.100,103,0.216
110.200,104,0.216
110.300,104,0.217
110.400,104,0.217
110.500,104,0.217
110.600,104,0.217
110.700,104,0.217
110.800,104,0.218
110.900,104,0.218
111.000,104,0.218
111.100,105,0.218
111.200,104,0.218
111.300,105,0.219
111.400,105,0.219
111.500,105,0.219
111.600,105,0.219
111.700,105,0.219
111.800,105,0.220
111.900,105,0.220
112.000,105,0.220
112.100,105,0.220
112.200,105,0.220
112.300,105,0.221
112.400,105,0.221
112.500,106,0.221
112.600,106,0.221
112.700,106,0.221
112.800,106,0.222
112.900,106,0.222
113.000,106,0.222
113.100,106,0.222
113.200,106,0.222
113.300,106,0.223
113.400,106,0.223
113.500,106,0.223
113.600,106,0.223
113.700,107,0.223
113.800,106,0.224
113.900,107,0.224
114.000,107,0.224
114.100,107,0.224
114.200,107,0.224
114.300,107,0.225
114.400,107,0.225
114.500,107,0.225
114.600,107,0.225
114.700,107,0.225
114.800,107,0.226
114.900,107,0.226
115.000,107,0.226
115.100,107,0.226
115.200,107,0.226
115.300,107,0.226
115.400,107,0.227
115.500,107,0.227
115.600,107,0.227
115.700,107,0.227
115.800,106,0.227
115.900,106,0.228
116.000,106,0.228
116.100,106,0.228
116.200,106,0.228
116.300,106,0.228
116.400,106,0.229
116.500,106,0.229
116.600,106,0.229
116.700,106,0.229
116.800,106,0.229
116.900,106,0.230
117.000,106,0.230
117.100,106,0.230
117.200,106,0.230
117.300,106,0.230
117.400,106,0.231
117.500,106,0.231
117.600,106,0.231
117.700,106,0.231
117.800,106,0.231
117.900,106,0.232
118.000,106,0.232
118.100,106,0.232
118.200,106,0.232
118.300,106,0.232
118.400,106,0.233
118.500,106,0.233
118.600,106,0.233
118.700,106,0.233
118.800,106,0.233
118.900,106,0.234
119.000,106,0.234
119.100,106,0.234
119.200,106,0.234
119.300,106,0.234
119.400,106,0.235
119.500,106,0.235
119.600,106,0.235
119.700,106,0.235
119.800,106,0.235
119.900,106,0.236
120.000,106,0.236
120.100,106,0.236
120.200,106,0.236
120.300,106,0.236
120.400,106,0.237
120.500,106,0.237
120.600,106,0.237
120.700,105,0.237
120.800,106,0.237
120.900,106,0.238
121.000,106,0.238
121.100,105,0.238
121.200,105,0.238
121.300,105,0.238
121.400,105,0.239
121.500,105,0.239
121.600,105,0.239
121.700,105,0.239
121.800,105,0.239
121.900,105,0.240
122.000,105,0.240
122.100,105,0.240
122.200,105,0.240
122.300,105,0.240
122.400,105,0.240
122.500,105,0.241
122.600,104,0.241
122.700,104,0.241
122.800,104,0.241
122.900,104,0.241
123.000,104,0.242
123.100,104,0.242
123.200,104,0.242
123.300,103,0.242
123.400,103,0.242
123.500,103,0.243
123.600,103,0.243
123.700,102,0.243
123.800,102,0.243
123.900,102,0.243
124.000,101,0.244
124.100,100,0.244
124.200,95,0.244
124.300,35,0.244
124.400,21,0.244
124.500,18,0.245
124.600,18,0.245
124.700,17,0.245
124.800,17,0.245
124.900,17,0.245
125.000,17,0.246
125.100,16,0.246
125.200,16,0.246
125.300,16,0.246
125.400,16,0.246
125.500,16,0.247
125.600,16,0.247
125.700,16,0.247
125.800,16,0.247
125.900,16,0.247
126.000,16,0.248
126.100,16,0.248
126.200,16,0.248
126.300,16,0.248
126.400,16,0.248
126.500,16,0.249
126.600,16,0.249
126.700,16,0.249
126.800,16,0.249
126.900,16,0.249
127.000,16,0.250
127.100,16,0.250
127.200,16,0.250
127.300,16,0.250
127.400,16,0.250
127.500,16,0.251
127.600,16,0.251
127.700,16,0.251
127.800,16,0.251
127.900,16,0.251
128.000,16,0.252
128.100,16,0.252
128.200,16,0.252
128.300,16,0.252
128.400,16,0.252
128.500,16,0.253
128.600,16,0.253
128.700,16,0.253
128.800,16,0.253
128.900,16,0.253
129.000,16,0.253
129.100,16,0.254
129.200,16,0.254
129.300,16,0.254
129.400,16,0.254
129.500,16,0.254
129.600,16,0.255
129.700,15,0.255
129.800,16,0.255
129.900,16,0.255
130.000,16,0.255
130.100,16,0.256
130.200,16,0.256
130.300,16,0.256
130.400,16,0.256
130.500,15,0.256
130.600,16,0.257
130.700,15,0.257
130.800,16,0.257
130.900,15,0.257
131.000,16,0.257
131.100,15,0.258
131.200,16,0.258
131.300,15,0.258
131.400,16,0.258
131.500,15,0.258
131.600,15,0.259
131.700,15,0.259
131.800,15,0.259
131.900,15,0.259
132.000,15,0.259
132.100,15,0.260
132.200,16,0.260
132.300,15,0.260
132.400,15,0.260
132.500,15,0.260
132.600,15,0.261
132.700,15,0.261
132.800,15,0.261
132.900,15,0.261
133.000,15,0.261
133.100,15,0.262
133.200,15,0.262
133.300,15,0.262
133.400,15,0.262
133.500,15,0.262
133.600,15,0.263
133.700,15,0.263
133.800,15,0.263
133.900,15,0.263
134.000,15,0.263
134.100,15,0.264
134.200,15,0.264
134.300,15,0.264
134.400,15,0.264
134.500,15,0.264
134.600,15,0.265
134.700,15,0.265
134.800,15,0.265
134.900,15,0.265
135.000,15,0.265
135.100,15,0.265
135.200,15,0.266
135.300,15,0.266
135.400,15,0.266
135.500,15,0.266
135.600,15,0.266
135.700,15,0.267
135.800,15,0.267
135.900,15,0.267
136.000,15,0.267
136.100,15,0.267
136.200,15,0.268
136.300,15,0.268
136.400,15,0.268
136.470,15,0.268


